epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,8412.18,1.52274,1.15044,0.01109,0.70246,0.65516,0.68327,0.36231,1.83751,1.36677,0.02452,0.000215128,0.000215128,0.000215128
129,8477.02,1.50941,1.14151,0.01107,0.73833,0.62808,0.67783,0.37006,1.80389,1.33733,0.02424,0.000210087,0.000210087,0.000210087
130,8544.54,1.47441,1.11173,0.01128,0.74446,0.63481,0.6871,0.36233,1.8203,1.37854,0.02473,0.000205082,0.000205082,0.000205082
131,8610.25,1.4928,1.10009,0.01078,0.70801,0.62542,0.65785,0.34635,1.84958,1.38213,0.02499,0.000200116,0.000200116,0.000200116
132,8675.26,1.48547,1.11136,0.01082,0.64739,0.65789,0.67226,0.35917,1.84731,1.3725,0.02455,0.00019519,0.00019519,0.00019519
133,8740.7,1.48363,1.09927,0.01061,0.73696,0.59515,0.67715,0.37062,1.82792,1.34735,0.02492,0.000190304,0.000190304,0.000190304
134,8806.31,1.51139,1.10417,0.01074,0.67402,0.68493,0.67877,0.36309,1.84166,1.37557,0.02509,0.00018546,0.00018546,0.00018546
135,8871.87,1.49037,1.08493,0.01111,0.72925,0.62837,0.68864,0.37442,1.82304,1.34618,0.02436,0.000180659,0.000180659,0.000180659
136,8937.13,1.48102,1.07408,0.011,0.69753,0.66583,0.68276,0.37076,1.8197,1.35174,0.02469,0.000175903,0.000175903,0.000175903
137,9002.16,1.47422,1.10911,0.01075,0.72372,0.61567,0.67998,0.36852,1.80224,1.34477,0.02446,0.000171193,0.000171193,0.000171193
138,9068.95,1.48421,1.10684,0.01088,0.73588,0.64713,0.69293,0.3742,1.83109,1.34195,0.02443,0.000166529,0.000166529,0.000166529
139,9134.73,1.51787,1.09186,0.01075,0.73078,0.63414,0.68901,0.37193,1.82676,1.32672,0.0244,0.000161913,0.000161913,0.000161913
140,9200.04,1.48987,1.07026,0.01078,0.66373,0.66896,0.69284,0.36446,1.85734,1.31631,0.02491,0.000157346,0.000157346,0.000157346
141,9264.97,1.4665,1.05413,0.01076,0.73497,0.62674,0.67971,0.36199,1.82833,1.36203,0.02441,0.000152829,0.000152829,0.000152829
142,9330.18,1.46808,1.03659,0.01079,0.684,0.65291,0.67167,0.36234,1.81033,1.39756,0.02373,0.000148363,0.000148363,0.000148363
143,9395.33,1.44303,1.04155,0.01085,0.76308,0.57542,0.66405,0.35639,1.83497,1.39071,0.02454,0.00014395,0.00014395,0.00014395
144,9460.87,1.46926,1.0531,0.01055,0.70174,0.66104,0.68249,0.35946,1.8393,1.37806,0.02468,0.00013959,0.00013959,0.00013959
145,9526.7,1.46651,1.08148,0.01125,0.71421,0.66368,0.69766,0.37298,1.83058,1.34588,0.02455,0.000135285,0.000135285,0.000135285
146,9596.64,1.49256,1.08154,0.01052,0.73853,0.65912,0.68833,0.3673,1.81814,1.35661,0.02453,0.000131036,0.000131036,0.000131036
147,9662.26,1.45324,1.04152,0.01054,0.75344,0.63214,0.68393,0.37168,1.8373,1.35169,0.02466,0.000126843,0.000126843,0.000126843
148,9727.7,1.46287,1.04238,0.01024,0.71284,0.65072,0.68247,0.36844,1.8427,1.34554,0.02473,0.000122707,0.000122707,0.000122707
149,9793.39,1.45374,1.03588,0.01077,0.74196,0.65392,0.68945,0.37134,1.83812,1.35902,0.0247,0.000118631,0.000118631,0.000118631
150,9858.65,1.47891,1.0414,0.01047,0.70549,0.6527,0.67314,0.36042,1.82883,1.38387,0.02432,0.000114614,0.000114614,0.000114614
151,9924.13,1.47435,1.03942,0.01062,0.70411,0.63531,0.67425,0.36356,1.81255,1.38258,0.02421,0.000110657,0.000110657,0.000110657
152,9990.63,1.44499,1.04324,0.01025,0.74736,0.64882,0.69697,0.36588,1.81314,1.39068,0.02424,0.000106763,0.000106763,0.000106763
153,10055.9,1.46327,1.03869,0.01044,0.73256,0.66248,0.70062,0.36962,1.8122,1.35719,0.02403,0.000102931,0.000102931,0.000102931
154,10121.4,1.44464,1.04601,0.01029,0.75978,0.61824,0.69689,0.36717,1.81348,1.36262,0.02407,9.91622e-05,9.91622e-05,9.91622e-05
155,10186.6,1.42809,1.01657,0.01015,0.69527,0.61825,0.66766,0.35354,1.84269,1.4301,0.02458,9.54582e-05,9.54582e-05,9.54582e-05
156,10252,1.44366,1.02632,0.01033,0.67975,0.64941,0.67829,0.36084,1.8382,1.39716,0.0245,9.18197e-05,9.18197e-05,9.18197e-05
